1	0	0	0	4.38070548702832e-07	0.141505820429541	-2.75970481171510e-23	7.50157822713020e-25	-0.150173619407217
0.999902976248952	9.70237510480310e-05	0.0968905967998106	0	-5.46750563598903e-07	0.136048727752809	0.00348756627416022	-2.09146640320953e-07	-0.143236814877465
0.999775539161755	0.000224460838245011	0.224152790845806	0	-4.09822825758719e-06	0.126461740674898	0.00775294097826376	-1.08193445858878e-06	-0.134772521239730
0.999617704438640	0.000382295561360047	0.381770903453905	0	-1.77638423313653e-05	0.112291069412443	0.0125764729488666	-3.00950861657659e-06	-0.125192561436885
0.999429489613958	0.000570510386041945	0.569727424336849	0	-5.58284676562473e-05	0.0971073409192912	0.0177269801776114	-6.37731994811385e-06	-0.114909164639903
0.999210914053114	0.000789085946885981	0.788003014666767	0	-0.000141527742499475	0.0815352027099692	0.0229819190823350	-1.15217041981710e-05	-0.104310068392641
0.998961998949404	0.00103800105059604	1.03657651023297	0	-0.000306471638838863	0.0661509757114874	0.0281457963643270	-1.86940713315151e-05	-0.0937492645240847
0.998682767320731	0.00131723267926898	1.31542492472182	0	-0.000586913681820524	0.0514641134868031	0.0330644558528820	-2.80370339281849e-05	-0.0835482586133747
0.998373244006220	0.00162675599378004	1.62452345309747	0	-0.00101724957205046	0.0379049338559084	0.0376333527280942	-3.95748515288768e-05	-0.0740004663598685
0.998033455662722	0.00196654433727805	1.96384547509231	0	-0.00162226655950863	0.0258144029258579	0.0417988177201187	-5.32181327169786e-05	-0.0653711946062761
0.997663430761219	0.00233656923878101	2.33336255879756	0	-0.00241008201802103	0.0154337333806218	0.0455524717484823	-6.87803426911259e-05	-0.0578886333237479
0.997263199583111	0.00273680041688895	2.73304446437110	0	-0.00336742050927664	0.00689467848846023	0.0489201412652508	-8.60018799892808e-05	-0.0517264443795835
0.996832794216413	0.00316720578358698	3.16285914783524	0	-0.00445829538486435	0.000214254058009864	0.0519475623224969	-0.000104576623883319	-0.0469836161728430
0.996372248551831	0.00362775144816896	3.62277276499506	0	-0.00562646657717313	-0.00470144833650199	0.0546856013450142	-0.000124176048826048	-0.0436697080899748
0.995881598278753	0.00411840172124700	4.11274967544235	0	-0.00680123542996566	-0.00804151460324445	0.0571775543336093	-0.000144467229083770	-0.0417021008630720
0.995360880881122	0.00463911911887804	4.63275244667658	0	-0.00790542750061949	-0.0100633464461619	0.0594503928764527	-0.000165122992699618	-0.0409174225832990
0.994810135633214	0.00518986436678603	5.18274185832124	0	-0.00886416617213808	-0.0110589813283194	0.0615108326215230	-0.000185824659047931	-0.0410945275650729
